product_id,product_url,product_title,product_rating,nbr_reviews_sales,current_price,discount_percentage,old_price
1583654024,https://www.etsy.com/fr/listing/1583654024/lot-de-citations-svg-de-sac-fourre-tout,"Lot de citations Svg de sac fourre-tout, dictons drôles de sac fourre-tout, Svg de citations drôles, lot de Svg de sac fourre-tout, citations de sac fourre-tout Png, téléchargement immédiat, 10 + modèles",4.8,1300,1.84,50.0,3.68
1808294219,https://www.etsy.com/fr/listing/1808294219/lot-de-sacs-fourre-tout-sarcastiques-au,Lot de sacs fourre-tout sarcastiques au format PNG : 40 modèles uniques (téléchargement numérique),4.9,94,2.55,75.0,10.21
1846742026,https://www.etsy.com/fr/listing/1846742026/pochette-personnalisee-initiales,Pochette personnalisée initiales d'abeille - trousse de toilette de toilette en velours matelassé - trousse de toilette abeille - cadeaux beauté pour elle - cadeaux de voyage pour elle,4.9,734,,,
1702142619,https://www.etsy.com/fr/listing/1702142619/ensemble-de-sacs-fourre-tout-droles-o,Ensemble de sacs fourre-tout drôles | Sac fourre-tout citations Svg | Sac fourre-tout Énonciations Svg | Sac fourre-tout png| Sac maman Svg | Sac de marché Svg | Sac fourre-tout disant Svg,4.8,1800,0.86,70.0,2.85
4372577658,https://www.etsy.com/fr/listing/4372577658/lot-de-citations-de-droles-de-sacs,Lot de citations de drôles de sacs fourre-tout SVG : modèles de sacs réutilisables humoristiques (téléchargement numérique),4.9,8300,1.07,70.0,3.58
1660234830,https://www.etsy.com/fr/listing/1660234830/sac-fourre-tout-footballeur-pour-la,"Sac fourre-tout footballeur pour la pratique du sport et les jeux,Sac fourre-tout en toile personnalisé,Fête des mères et fils,À l'époque de ma maman footballeur,Sac maman ours",4.8,146,18.29,25.0,24.4
1684644978,https://www.etsy.com/fr/listing/1684644978/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Olives espagnoles,4.8,367,52.7,25.0,70.27
1608094131,https://www.etsy.com/fr/listing/1608094131/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Lady in Café,4.8,367,52.7,25.0,70.27
1593927572,https://www.etsy.com/fr/listing/1593927572/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Oiseau chanteur printanier et fleurs,4.8,367,52.7,25.0,70.27
1742299493,https://www.etsy.com/fr/listing/1742299493/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Motif carreaux siciliens,4.8,367,52.7,25.0,70.27
1103202229,https://www.etsy.com/fr/listing/1103202229/tote-bag-personnalise-adulte-ou-enfant,Tote bag personnalisé adulte ou enfant en velours,5.0,427,,,
4312444385,https://www.etsy.com/fr/listing/4312444385/service-de-biberons-trousse-bebe-rayee,"SERVICE DE BIBERONS Trousse bébé rayée pastel, trousse de toilette personnalisée, trousse zippée brodée personnalisée - trousse de maquillage - cadeau baby shower",4.9,734,,,
1660241536,https://www.etsy.com/fr/listing/1660241536/sac-fourre-tout-de-grand-mere-de,"Sac fourre-tout de grand-mère de baseball pour la pratique du sport et les jeux, cadeau grand-mère, cadeaux de baseball, sac fourre-tout de sport, cadeau personnalisé pour grand-mère",4.8,146,18.29,25.0,24.4
1444356808,https://www.etsy.com/fr/listing/1444356808/echouer-pas-enseigner-o-sac-fourre-tout,"Échouer, pas enseigner | Sac fourre-tout en toile, cadeaux appréciés des enseignants, cadeaux de retraite d'enseignants, cadeaux uniques pour enseignants, cadeaux de retraite pour femmes",4.8,146,16.37,25.0,21.84
1662688266,https://www.etsy.com/fr/listing/1662688266/sac-fourre-tout-pour-maman-pickleball,"Sac fourre-tout pour maman pickleball, Sac personnalisé, Cadeaux pickleball, Accessoires pickleball, Grand sac, À l'époque de ma mère, Club des mamans cool, Sac maman ours",4.8,146,18.29,25.0,24.4
4380161009,https://www.etsy.com/fr/listing/4380161009/maquette-de-sac-fourre-tout-de-noel-o,Maquette de sac fourre-tout de Noël | Cadeau toile | Scène d'arbre festive | Marché de Noël chaleureux | POD,5.0,240,1.6,70.0,5.32
1800031868,https://www.etsy.com/fr/listing/1800031868/clipart-floral-aquarelle-au-point,Clipart floral aquarelle au point : personnage de dessin animé SVG PNG (téléchargement numérique),5.0,28,2.31,50.0,4.62
1651888876,https://www.etsy.com/fr/listing/1651888876/maquette-de-sac-fourre-tout-en-toile,"Maquette de sac fourre-tout en toile, maquette de sac fourre-tout en toile moderne, maquette de sac en toile de qualité supérieure, maquette de style de vie, maquette de fourre-tout en toile personnalisable",4.9,7700,,,
1698825383,https://www.etsy.com/fr/listing/1698825383/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Carrelage espagnol,4.8,367,52.7,25.0,70.27
1742299901,https://www.etsy.com/fr/listing/1742299901/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Citrons italiens,4.8,367,52.7,25.0,70.27
1698825493,https://www.etsy.com/fr/listing/1698825493/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Ferme française,4.8,367,52.7,25.0,70.27
1698825633,https://www.etsy.com/fr/listing/1698825633/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Citrons italiens,4.8,367,52.7,25.0,70.27
1759710904,https://www.etsy.com/fr/listing/1759710904/patron-de-couture-de-sac-cabas-montana,"Patron de couture de sac cabas Montana + vidéo, fermeture à glissière unique, sac à main DIY (téléchargement PDF)",4.9,13600,7.77,30.0,11.1
1870814820,https://www.etsy.com/fr/listing/1870814820/maquette-de-sac-fourre-tout-en-toile,"Maquette de sac fourre-tout en toile, maquette de sac à provisions naturel de haute qualité, modèle de modèle esthétique de style bohème, sac fourre-tout vierge, coton beige",4.9,2900,1.62,70.0,5.41
857142754,https://www.etsy.com/fr/listing/857142754/modele-de-sac-a-main-en-similicuir,"Modèle de sac à main en similicuir bricolage, sac sans couture SVG, modèle de mini sac à main Cricut, sac Aroha best-seller",5.0,33000,2.27,40.0,3.79
1303783640,https://www.etsy.com/fr/listing/1303783640/patron-de-couture-fourre-tout-livresques,"Patron de couture fourre-tout livresques : sac en toile cirée, 2 tailles (PDF)",5.0,3500,7.36,20.0,9.19
1674416281,https://www.etsy.com/fr/listing/1674416281/sac-fourre-tout-football-grand-mere,"Sac fourre-tout football grand-mère, cadeau personnalisé pour grand-mère, sac personnalisé football grand-mère, cadeaux Grammy, cadeau grand-mère, maman ours, sac fourre-tout cool",4.8,146,18.29,25.0,24.4
908731060,https://www.etsy.com/fr/listing/908731060/bundle-de-sac-fourre-tout-svg-sac-cabas,"Bundle de sac fourre-tout SVG, sac cabas drôle, fichier coupe SVG pour Cricut Silhouette, sac réutilisable PNG imprimable pour chemises, tasses, travaux manuels",4.8,14800,2.52,40.0,4.2
4316296814,https://www.etsy.com/fr/listing/4316296814/emballage-personnalisable-de-tasse,"Emballage personnalisable de tasse d'appréciation de l'enseignant : design aquarelle (téléchargement numérique PNG, tasses de 11 oz et 15 oz)",4.9,172,2.26,30.0,3.24
1742299397,https://www.etsy.com/fr/listing/1742299397/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Motif carreaux siciliens,4.8,367,52.7,25.0,70.27
1608096083,https://www.etsy.com/fr/listing/1608096083/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Lady in Café,4.8,367,52.7,25.0,70.27
1684644906,https://www.etsy.com/fr/listing/1684644906/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Citrons italiens,4.8,367,52.7,25.0,70.27
1608095791,https://www.etsy.com/fr/listing/1608095791/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Lady in Café,4.8,367,52.7,25.0,70.27
1454451098,https://www.etsy.com/fr/listing/1454451098/sac-fourre-tout-sarcastique-svg-sac-a,"Sac fourre-tout sarcastique, Svg sac à provisions drôle, Sac réutilisable Svg, Svg respectueux de l'environnement, Svg devis de recyclage, Svg sac d'épicerie, Designs Svg de sac en toile",4.9,7300,2.11,50.0,4.22
1541790136,https://www.etsy.com/fr/listing/1541790136/maquette-de-sac-fourre-tout-en-toile,Maquette de sac fourre-tout en toile : maquette (téléchargement numérique),4.8,855,0.54,50.0,1.08
1668235513,https://www.etsy.com/fr/listing/1668235513/maquette-de-sac-fourre-tout-en-toile,Maquette de sac fourre-tout en toile naturelle : modèle artistique (PNG),4.8,855,0.76,50.0,1.51
1637302098,https://www.etsy.com/fr/listing/1637302098/fichier-coupe-sac-detude-de-la-bible,"Fichier coupé sac d'étude de la Bible rétro, sac fourre-tout chrétien bohème png, religieux toile sac sublimation svg, sac d'église png, citation biblique chrétienne png",5.0,2100,3.79,30.0,5.41
1701504649,https://www.etsy.com/fr/listing/1701504649/ensemble-de-sacs-fourre-tout-droles-o,Ensemble de sacs fourre-tout drôles | Sac fourre-tout citations Svg | Sac fourre-tout Énonciations Svg | Sac fourre-tout png| Sac maman Svg | Sac de marché Svg | Sac fourre-tout disant Svg,4.8,1700,1.14,60.0,2.85
952436657,https://www.etsy.com/fr/listing/952436657/sac-fourre-tout-st-patricks-day-party,"Sac fourre-tout St. Patricks Day Party, sac cadeau Leprechaun Loot, Lucky Kids Favor Treat Sacs pour enfants, filles, garçons, Best-seller Party Favor",4.9,1900,7.36,15.0,8.66
1595675900,https://www.etsy.com/fr/listing/1595675900/patron-de-couture-du-cabas-dakota-video,"Patron de couture du cabas Dakota + vidéo : patron de sac PDF avec fermeture à glissière, téléchargement immédiat",4.9,13600,7.56,30.0,10.8
4319240037,https://www.etsy.com/fr/listing/4319240037/maquette-de-sac-fourre-tout-en-toile,"Maquette de sac fourre-tout en toile, maquette de sac à provisions naturel de haute qualité, modèle de modèle esthétique de style bohème, sac fourre-tout vierge, coton beige",4.9,2900,1.7,70.0,5.67
1742300063,https://www.etsy.com/fr/listing/1742300063/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Citrons italiens,4.8,367,52.7,25.0,70.27
1555168611,https://www.etsy.com/fr/listing/1555168611/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Cheval blanc de l'univers,4.8,367,52.7,25.0,70.27
1698825111,https://www.etsy.com/fr/listing/1698825111/sac-de-week-end-surdimensionne-elegance,Sac de week-end surdimensionné élégance européenne avec poignées en corde élégantes - Yacht Club,4.8,367,52.7,25.0,70.27
1541804016,https://www.etsy.com/fr/listing/1541804016/maquette-de-sac-fourre-tout-dhalloween,Maquette de sac fourre-tout d'Halloween en toile noire (PNG),4.8,855,0.54,50.0,1.08
4334358501,https://www.etsy.com/fr/listing/4334358501/lot-de-maquettes-de-sacs-fourre-tout-en,Lot de maquettes de sacs fourre-tout en toile de coton Liberty Printify | Maquettes esthétiques de sac fourre-tout Boho Cafe | Tote Mockups POD imprimé à la demande Tote bag,5.0,312,3.24,50.0,6.48
1873811629,https://www.etsy.com/fr/listing/1873811629/tablier-personnalise-mamietablier-mamie,tablier personnalisé mamie/tablier mamie en or /cœur rouge/tablier de cuisine mamie/cadeau mamie/cadeau noël mamie/fête des mamies/noël,4.9,1100,,,
1599788029,https://www.etsy.com/fr/listing/1599788029/trousse-de-maquillage-rayee-monogramme,"Trousse de maquillage rayée monogramme, cadeau personnalisé pour elle, trousse de toilette vintage faite main, trousse de voyage cosmétique, cadeau de douche nuptiale, fête des mères",4.9,734,,,
1575401337,https://www.etsy.com/fr/listing/1575401337/bundle-svg-sac-fourre-tout-sac-fourre,"Bundle SVG sac fourre-tout, sac fourre-tout citation svg, svg bagages émotionnel, sac fourre-tout rétro svg, svg de trucs de maman",4.9,4800,3.45,60.0,8.64
1782919945,https://www.etsy.com/fr/listing/1782919945/fantome-mignon-avec-sac-a-lunettes-sac,"Fantôme mignon avec sac à lunettes, sac fantôme d'Halloween, fête de saison effrayante, sac préféré du professeur, t-shirt des bonbons ou des sorts, fantôme avec bandana",5.0,12,,,
1884887423,https://www.etsy.com/fr/listing/1884887423/pochette-brodee-make-up-shit-trousse-de,Pochette brodée Make Up & Shit - Trousse de toilette en velours - Trousse de toilette dorée - Cadeaux beauté pour elle - Cadeaux voyage pour elle,4.9,734,,,
1851488037,https://www.etsy.com/fr/listing/1851488037/lot-de-svg-de-sac-fourre-tout-sac-fourre,"Lot de Svg de sac fourre-tout, sac fourre-tout citation Svg, Svg de sac fourre-tout drôle, dictons de sac fourre-tout, Svg de sac de maman, émotion bagage Svg, Svg de sac du marché pour Cricut",4.8,1900,,,
1622267785,https://www.etsy.com/fr/listing/1622267785/maquette-de-sac-de-week-end-de-plage,Maquette de sac de week-end de plage : cabas avec poignée en corde (PNG),4.8,855,0.54,50.0,1.08
1810531233,https://www.etsy.com/fr/listing/1810531233/lot-de-35-sacs-fourre-tout-sarcastiques,Lot de 35 sacs fourre-tout sarcastiques amusants au format PNG : 35 modèles uniques (téléchargement numérique),4.9,94,2.55,75.0,10.21
942050232,https://www.etsy.com/fr/listing/942050232/sac-fourre-tout-st-patricks-day-party,"Sac fourre-tout St. Patricks Day Party, sac cadeau Leprechaun Loot, Lucky Kids Favor Treat Sacs pour enfants, filles, garçons, Best-seller Party Favor",4.9,1900,7.36,15.0,8.66
4338075969,https://www.etsy.com/fr/listing/4338075969/patron-de-couture-facile-pour-sac-fourre,Patron de couture facile pour sac fourre-tout | Patron de sac pour débutant | Modèle de sac de marché | Sac fourre-tout pour patrons de couture | Modèle de sac de plage | Modèle de sac facile,4.8,26100,3.74,70.0,12.48
1835917425,https://www.etsy.com/fr/listing/1835917425/patron-de-couture-pdf-broche,Patron de couture PDF broché,5.0,1400,,,
1174791763,https://www.etsy.com/fr/listing/1174791763/bagage-emotionnel-je-plaisante-comme-si,"Bagage émotionnel, je plaisante comme si tout irait dedans ici SVG, png, SVG de la vie de maman, sac fourre-tout png, drôle de sac fourre-tout Svg, usage commercial",4.9,3300,1.08,60.0,2.7
1726153757,https://www.etsy.com/fr/listing/1726153757/maquette-de-sac-fourre-tout-en-toile,"Maquette de sac fourre-tout en toile, maquette de sac à provisions naturel de haute qualité, modèle de modèle esthétique de style bohème, sac fourre-tout vierge, coton beige",4.9,2400,1.62,50.0,3.24
1410061831,https://www.etsy.com/fr/listing/1410061831/design-de-sac-fourre-tout-a-fleurs-retro,Design de sac fourre-tout à fleurs rétro : SVG PNG floral coloré (téléchargement numérique),4.9,102,2.23,35.0,3.42
4372485206,https://www.etsy.com/fr/listing/4372485206/maquettes-de-sac-fourre-tout-dhalloween,"Maquettes de sac fourre-tout d'Halloween, maquette de sac fourre-tout automne, maquette de sac fourre-tout Liberty, lot de sacs fourre-tout en toile et coton Trick or Treat Best-seller",5.0,50,3.11,51.0,6.34
4397809529,https://www.etsy.com/fr/listing/4397809529/sac-fourre-tout-de-noel-en-velours,"Sac fourre-tout de Noël en velours côtelé avec nom personnalisé, sac en velours côtelé personnalisé pour elle, cadeau d'hiver douillet, cadeau d'un ami, sac à bandoulière de tous les jours",4.8,1000,8.5,45.0,15.46
1838102352,https://www.etsy.com/fr/listing/1838102352/sacs-cadeaux-personnalises-de-demoiselle,"Sacs cadeaux personnalisés de demoiselle d'honneur, sacs en toile de jute de demoiselle d'honneur, EVJF, proposition de demoiselle d'honneur, cadeaux de douche nuptiale, sac fourre-tout de plage",4.9,3100,1.8,55.0,4.0
4312924399,https://www.etsy.com/fr/listing/4312924399/sac-fourre-tout-personnalise-cadeau-de,"Sac fourre-tout personnalisé, cadeau de demoiselle d'honneur, sacs à main de plage, sac fourre-tout en toile brodée, fourre-tout texte personnalisé, cadeaux EVJF, cartable, cadeau pour elle",4.8,2300,1.15,37.0,1.82
1692907048,https://www.etsy.com/fr/listing/1692907048/dieu-est-tellement-plus-grand-quun-sac,"Dieu est tellement plus grand qu'un sac fourre-tout, sac fourre-tout motivant, sac fourre-tout Believe Jesus, sac fourre-tout cadeau, fourre-tout décontracté en toile, sac à bandoulière pour femme",4.8,1300,7.23,75.0,28.94
